id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,city,neighbourhood_group,price_category,availability_category,review_activity,host_listing_count_x,host_type,host_listing_count_y,host_listing_count
1230199516102748701,Studio 2 Blks 2 Quarter/Bourbon W/Pool/Gym,570897863,Natalie,Unknown,29.9538877,-90.0724138,Entire home/apt,143.0,1.0,39,2026-05-30,1.79,194,New Orleans,Other,Mid-Range ($100-150),High (181-270 days),Regular,15,Professional (4+ listings),15,15
1230514363507887589,Historic Style Near Frenchmen St,4798005,Chris,Unknown,29.9633365712093,-90.05679334510754,Entire home/apt,84.63,30.0,5,2026-02-28,0.3,267,New Orleans,Other,Economy ($50-100),High (181-270 days),Occasional,1,Casual (1 listing),1,1
1230521861015856979,1 Bedrm Condo 2 Blks 2 Quarter/Bourbon W/Pool/Gym,570897863,Natalie,Unknown,29.953608826841435,-90.07254254603272,Entire home/apt,148.35,1.0,55,2026-05-27,2.51,70,New Orleans,Other,Mid-Range ($100-150),Low (0-90 days),Regular,15,Professional (4+ listings),15,15
1230615061620479893,1407 Studio Burbn & Qrtr W/RTView/Gym,570897863,Natalie,Unknown,29.95544,-90.0709,Entire home/apt,160.0,1.0,62,2026-05-28,3.04,179,New Orleans,Other,Premium ($150-250),Medium (91-180 days),Highly Active,15,Professional (4+ listings),15,15
1231118342948113105,Cozy Condo Steps Away from NOLA's Attractions,561292944,Common Street Vacation Rentals,Unknown,29.95389,-90.07241,Entire home/apt,184.0,1.0,14,2026-05-31,0.66,340,New Orleans,Other,Premium ($150-250),Always Available (271-365),Occasional,77,Professional (4+ listings),77,77
1231121031186960359,Cozy 1BR Condo in NOLA with Rooftop Pool,561292944,Common Street Vacation Rentals,Unknown,29.9538877,-90.0724138,Entire home/apt,166.0,1.0,22,2026-06-15,1.06,350,New Orleans,Other,Premium ($150-250),Always Available (271-365),Regular,77,Professional (4+ listings),77,77
1231160864610797269,Urban Serenity:Stylish 1BR Condo with Rooftop Pool,561292944,Common Street Vacation Rentals,Unknown,29.95389,-90.07241,Entire home/apt,166.0,1.0,16,2026-06-13,0.79,318,New Orleans,Other,Premium ($150-250),Always Available (271-365),Occasional,77,Professional (4+ listings),77,77
1231195293097757708,Prime Lower Garden! Bright Apt,3608870,Kasra,Unknown,29.93649279038053,-90.07080678319561,Entire home/apt,83.58,30.0,1,2025-09-06,0.11,364,New Orleans,Other,Economy ($50-100),Always Available (271-365),Occasional,4,Professional (4+ listings),4,4
1231781665004190836,Cozy Historic/Modern cottage,12298333,Judson,Unknown,29.96560774596462,-90.06556978598444,Entire home/apt,65.63,30.0,1,2026-04-19,0.5,197,New Orleans,Other,Economy ($50-100),High (181-270 days),Occasional,1,Casual (1 listing),1,1
1232092436462915522,1 Bedrm Condo 2 Blks 2 Quarter/Bourbon W/Pool/Gym,187525432,Mary,Unknown,29.95498,-90.07138,Entire home/apt,191.15,2.0,40,2026-06-05,1.89,153,New Orleans,Other,Premium ($150-250),Medium (91-180 days),Regular,7,Professional (4+ listings),7,7
1232127366547169444,1502 2 Blks 2 Burbn & Qrtr W/RTView/Gym/Pool,187525432,Mary,Unknown,29.9538877,-90.0724138,Entire home/apt,307.0,2.0,43,2026-05-24,1.97,116,New Orleans,Other,Luxury ($250+),Medium (91-180 days),Regular,7,Professional (4+ listings),7,7
1232697816171758224,Uptown Gem Steps from St. Charles Streetcar,60133607,Tess,Unknown,29.94198,-90.13477,Entire home/apt,194.0,2.0,40,2026-06-13,1.98,81,New Orleans,Other,Premium ($150-250),Low (0-90 days),Regular,1,Casual (1 listing),1,1
1232773670391257347,Waterfront Home in New Orleans,420866682,Sharon,Unknown,30.1449401,-89.7456457,Entire home/apt,311.61,30.0,25,2026-02-01,1.16,259,New Orleans,Other,Luxury ($250+),High (181-270 days),Regular,1,Casual (1 listing),1,1
1232885505118006005,Constance by Dear Valentine,6467652,Dear Valentine,Unknown,29.93742,-90.06911,Entire home/apt,471.0,1.0,39,2026-06-07,1.87,324,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,14,Professional (4+ listings),14,14
1232896260993249849,Comfy on Carrollton!,73390685,Ami,Unknown,29.953037610593725,-90.12347721485136,Entire home/apt,246.5,2.0,5,2026-05-06,0.33,84,New Orleans,Other,Premium ($150-250),Low (0-90 days),Occasional,1,Casual (1 listing),1,1
1233260923511559474,NOLA Gem: 3 Mi to French Quarter,456477857,Evolve,Unknown,29.927671,-90.074659,Entire home/apt,267.19,30.0,5,2025-04-20,0.26,364,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,38,Professional (4+ listings),38,38
1233264924907485438,2 Mi to Dtwn: New Orleans Escape!,456477857,Evolve,Unknown,29.927561506882096,-90.07479569111425,Entire home/apt,275.71,30.0,24,2026-03-15,1.14,364,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,38,Professional (4+ listings),38,38
1233527747367469615,Stunning Mid-City Gem close to FQ; less days@ VRBO,577045584,Duane,Unknown,29.96911,-90.10136,Entire home/apt,139.87,30.0,7,2025-04-14,0.35,179,New Orleans,Other,Mid-Range ($100-150),Medium (91-180 days),Occasional,1,Casual (1 listing),1,1
1234068034723847781,Mid-century condo w/ pool & gym,64365837,Mike,Unknown,29.962463322907272,-90.03553281307015,Entire home/apt,314.0,1.0,90,2026-06-12,4.29,320,New Orleans,Other,Luxury ($250+),Always Available (271-365),Highly Active,92,Professional (4+ listings),92,92
1234305474892249297,Lower 9th Ward - Shotgun Home,198629324,Mia,Unknown,29.96302188619435,-90.01312019319806,Entire home/apt,103.76,30.0,3,2025-07-06,0.25,89,New Orleans,Other,Mid-Range ($100-150),Low (0-90 days),Occasional,1,Casual (1 listing),1,1
1234773466636139604,Epic 1838 Garden District 5BR w/balcony & Parking,51541620,Samuel,Unknown,29.93651,-90.07399,Entire home/apt,536.0,1.0,25,2026-04-19,1.2,61,New Orleans,Other,Luxury ($250+),Low (0-90 days),Regular,14,Professional (4+ listings),14,14
1235644803170648065,Refuge,599310484,Tremekia,Unknown,29.98371,-90.04818,Entire home/apt,359.53,30.0,4,2025-05-18,0.22,365,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,2,Growing (2-3 listings),2,2
1237178707092051071,Stunning home in Downtown New Orleans!,599697940,Michael,Unknown,29.962162318294524,-90.07905354078883,Entire home/apt,57.17,30.0,31,2026-05-08,1.47,276,New Orleans,Other,Economy ($50-100),Always Available (271-365),Regular,2,Growing (2-3 listings),2,2
1237239964295566094,French-Style Poolside Retreat | Pet Friendly,3451284,Jillaine,Unknown,29.98737,-90.11054,Entire home/apt,628.0,1.0,16,2026-05-30,1.12,330,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,1,Casual (1 listing),1,1
1237749218680723378,Roami at Duncan Plaza | 2BR Deluxe Combo,573826818,Roami At Duncan Plaza,Unknown,29.9538877,-90.0724138,Entire home/apt,362.0,1.0,13,2026-05-26,0.83,133,New Orleans,Other,Luxury ($250+),Medium (91-180 days),Occasional,7,Professional (4+ listings),7,7
1237749506646017686,Roami at Duncan Plaza | 3BR Combo,573826818,Roami At Duncan Plaza,Unknown,29.9538877,-90.0724138,Entire home/apt,404.0,1.0,8,2026-05-18,0.4,124,New Orleans,Other,Luxury ($250+),Medium (91-180 days),Occasional,7,Professional (4+ listings),7,7
1237804349998935422,Engine 24 Firehouse Room 1,418039589,Beth,Unknown,29.965893060329204,-90.04880950200626,Private room,186.0,1.0,4,2026-02-18,0.37,199,New Orleans,Other,Premium ($150-250),High (181-270 days),Occasional,7,Professional (4+ listings),7,7
1237810293420587557,Engine 24 Firehouse Room 2,418039589,Beth,Unknown,29.96612,-90.05095,Private room,186.0,1.0,2,2026-02-19,0.25,197,New Orleans,Other,Premium ($150-250),High (181-270 days),Occasional,7,Professional (4+ listings),7,7
1237872785062426100,Engine 24 Firehouse Room 3,418039589,Beth,Unknown,29.96671658065285,-90.05052595363931,Private room,220.0,1.0,11,2026-05-15,0.99,198,New Orleans,Other,Premium ($150-250),High (181-270 days),Occasional,7,Professional (4+ listings),7,7
1237875156527634761,Engine 24 Firehouse Room 4,418039589,Beth,Unknown,29.9667762703926,-90.05008319280185,Private room,186.0,1.0,3,2025-08-03,0.24,199,New Orleans,Other,Premium ($150-250),High (181-270 days),Occasional,7,Professional (4+ listings),7,7
1237875340698634171,Engine 24 Firehouse Room 5,418039589,Beth,Unknown,29.964952075917694,-90.04926643812048,Private room,186.0,1.0,8,2026-05-17,0.39,199,New Orleans,Other,Premium ($150-250),High (181-270 days),Occasional,7,Professional (4+ listings),7,7
1237875427539057832,Engine 24 Firehouse Penthouse Suite,418039589,Beth,Unknown,29.966524245787078,-90.0495681862525,Private room,280.0,1.0,6,2026-04-15,0.74,195,New Orleans,Other,Luxury ($250+),High (181-270 days),Occasional,7,Professional (4+ listings),7,7
1238425722968671861,Prime Downtown 2BD Private Terrace Hotel,545764469,New Orleans Luxury Collection,Unknown,29.944671794052947,-90.07300118344192,Private room,251.5,2.0,52,2026-06-15,2.75,325,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,60,Professional (4+ listings),60,60
1238425746411799860,Downtown 4BD/4BA Sleeps12 Hotel,545764469,New Orleans Luxury Collection,Unknown,29.94553412266364,-90.07488722908448,Private room,471.0,2.0,5,2026-04-27,0.39,329,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,60,Professional (4+ listings),60,60
1238425768441740862,Lux 4BD/4BA +2 Sleeper Sofas | Own Terrace | Hotel,545764469,New Orleans Luxury Collection,Unknown,29.94553,-90.07504,Private room,476.5,2.0,11,2026-04-22,0.57,288,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,60,Professional (4+ listings),60,60
1238425792051913342,2BR/2BA + Rooftop Pool + Gym + Gameroom Hotel,545764469,New Orleans Luxury Collection,Unknown,29.94525,-90.0751,Private room,265.5,2.0,31,2026-06-14,1.5,341,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,60,Professional (4+ listings),60,60
1238425813968225944,Prime Downtown Location - Heated Pool + Gym Hotel,545764469,New Orleans Luxury Collection,Unknown,29.94444,-90.07472,Private room,265.5,2.0,39,2026-06-09,1.91,347,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,60,Professional (4+ listings),60,60
1238425835404669227,Modern Comfort–Pool Gym Luggage Lockers Hotel,545764469,New Orleans Luxury Collection,Unknown,29.94397258091524,-90.0744443215297,Private room,265.5,2.0,21,2026-06-07,1.05,342,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,60,Professional (4+ listings),60,60
1238425856655999232,Lux 2BR Suite – Near Dome & FQ Hotel,545764469,New Orleans Luxury Collection,Unknown,29.94386,-90.0746,Private room,288.0,2.0,29,2026-04-22,1.42,341,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,60,Professional (4+ listings),60,60
1238425879168879785,"NOLA Favorite - Rooftop Pool, Game Room & Gym",545764469,New Orleans Luxury Collection,Unknown,29.94462877312465,-90.0731080755509,Private room,265.5,2.0,13,2026-06-15,0.79,331,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,60,Professional (4+ listings),60,60
1238425901754755542,Steps to French Quarter | Rooftop Pool | Hotel,545764469,New Orleans Luxury Collection,Unknown,29.94387797913362,-90.07493697380924,Private room,265.5,2.0,16,2026-05-17,0.76,341,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,60,Professional (4+ listings),60,60
1238425924064717411,King Bed Prime Location Downtown Hotel,545764469,New Orleans Luxury Collection,Unknown,29.945509467996267,-90.07521113910212,Private room,177.0,2.0,13,2026-06-14,0.64,348,New Orleans,Other,Premium ($150-250),Always Available (271-365),Occasional,60,Professional (4+ listings),60,60
1238425949702934043,HUGE 4BD/4BA with 2 Queen Sleeper Sofas! Hotel,545764469,New Orleans Luxury Collection,Unknown,29.946430893737304,-90.07376672424223,Private room,471.0,2.0,9,2026-04-27,0.71,337,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,60,Professional (4+ listings),60,60
1238425972439290683,Game Room  Gym  Pool  Rooftop  Downtown Hotel,545764469,New Orleans Luxury Collection,Unknown,29.94563,-90.07497,Private room,308.0,2.0,25,2026-06-06,1.28,347,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,60,Professional (4+ listings),60,60
1238425997140318302,HUGE 4BD/4BA w/ 2 Living Rooms Downtown Hotel,545764469,New Orleans Luxury Collection,Unknown,29.944162018330218,-90.07508017155196,Private room,471.0,2.0,18,2026-06-07,0.88,331,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,60,Professional (4+ listings),60,60
1238426022363391971,Downtown 4BD/4BA  2 Living Rooms&Kitchens Hotel,545764469,New Orleans Luxury Collection,Unknown,29.94614,-90.07504,Private room,471.0,2.0,41,2026-06-14,2.62,318,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,60,Professional (4+ listings),60,60
1238426068196971420,Close to All NOLA Hotspots Downtown Hotel,545764469,New Orleans Luxury Collection,Unknown,29.94396,-90.075,Private room,274.0,2.0,31,2026-05-31,1.54,347,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,60,Professional (4+ listings),60,60
1238426092109405820,Prime Location Gym Pool Game Room Downtown Hotel,545764469,New Orleans Luxury Collection,Unknown,29.94399,-90.07303,Private room,284.0,2.0,8,2025-10-23,0.45,342,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,60,Professional (4+ listings),60,60
1238426113634796920,"Modern Comfort – Pool, Gym, & Game Room! Hotel",545764469,New Orleans Luxury Collection,Unknown,29.94389035363344,-90.07450888380852,Private room,265.5,2.0,38,2026-06-08,2.31,349,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,60,Professional (4+ listings),60,60
1238426135904749360,Downtown Historic Charm with Modern Luxuries Hotel,545764469,New Orleans Luxury Collection,Unknown,29.94430869451359,-90.07298900802024,Private room,170.5,2.0,4,2026-04-30,0.31,356,New Orleans,Other,Premium ($150-250),Always Available (271-365),Occasional,60,Professional (4+ listings),60,60
1238426158696713756,2 Living Rooms | Rooftop Perfect For Groups Hotel,545764469,New Orleans Luxury Collection,Unknown,29.94621417928807,-90.07501797586308,Private room,471.0,2.0,4,2026-02-08,0.19,331,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,60,Professional (4+ listings),60,60
1238442427760504011,LUX 4BD/4BA  Walk to Dome&French Quarter Hotel,545764469,New Orleans Luxury Collection,Unknown,29.94429,-90.07342,Private room,471.0,2.0,9,2026-06-14,0.52,318,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,60,Professional (4+ listings),60,60
1238442471241866367,Downtown 2BR Sleeps 6 Heated Pool 24/7 Staff Hotel,545764469,New Orleans Luxury Collection,Unknown,29.943889659642124,-90.07498313058494,Private room,265.5,2.0,31,2026-06-05,1.88,325,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,60,Professional (4+ listings),60,60
1238442494087609144,Downtown 2BD/2BA Heated Rooftop Gym Hotel Pool,545764469,New Orleans Luxury Collection,Unknown,29.94607716507545,-90.07490082238893,Private room,265.5,2.0,24,2026-04-09,1.67,335,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,60,Professional (4+ listings),60,60
1238442516115503876,Luxury | Pool | Game Room | Downtown Hotel,545764469,New Orleans Luxury Collection,Unknown,29.9439,-90.07327,Private room,265.5,1.0,38,2026-06-14,1.9,244,New Orleans,Other,Luxury ($250+),High (181-270 days),Regular,60,Professional (4+ listings),60,60
1238442540262104190,2BR/2BA Rooftop Pool | Gym | Game Room Hotel,545764469,New Orleans Luxury Collection,Unknown,29.945648956193264,-90.07498580050236,Private room,288.0,2.0,47,2026-05-07,2.64,334,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,60,Professional (4+ listings),60,60
1238442564729684603,"Prime Location Pool, Style + Lots of Extras Hotel",545764469,New Orleans Luxury Collection,Unknown,29.94474475106159,-90.07295186418116,Private room,265.5,2.0,50,2026-06-02,3.18,334,New Orleans,Other,Luxury ($250+),Always Available (271-365),Highly Active,60,Professional (4+ listings),60,60
1238442647713573766,Lux Rooftop Pool  | Gym | Gameroom Downtown Hotel,545764469,New Orleans Luxury Collection,Unknown,29.94603754929066,-90.07510136535956,Private room,265.5,2.0,38,2026-06-07,2.02,345,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,60,Professional (4+ listings),60,60
1238442669908164346,Rooftop Heated Pool Gym Gameroom Downtown Hotel,545764469,New Orleans Luxury Collection,Unknown,29.94418557716489,-90.0746779324574,Private room,342.5,2.0,39,2026-06-13,1.93,352,New Orleans,Other,Luxury ($250+),Always Available (271-365),Regular,60,Professional (4+ listings),60,60
1238442711314090216,Luxe 4BD/4BA with 2 Queen Sleeper Sofas Hotel,545764469,New Orleans Luxury Collection,Unknown,29.94396,-90.07383,Private room,471.0,2.0,11,2026-06-15,0.64,297,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,60,Professional (4+ listings),60,60
1238716641075438405,MagNOLiA House | Walk to Jazz Fest!,27130717,Reggie,Unknown,29.9817815,-90.0921232,Entire home/apt,322.5,3.0,5,2026-05-04,0.3,10,New Orleans,Other,Luxury ($250+),Low (0-90 days),Occasional,1,Casual (1 listing),1,1
1239277724209903504,Jazzfest Gem near Frenchman St,122768083,Brad,Unknown,29.9639,-90.05221,Entire home/apt,322.39,,41,2026-06-08,1.92,0,New Orleans,Other,Luxury ($250+),Low (0-90 days),Regular,1,Casual (1 listing),1,1
1240757876215744420,"St Charles Avenue Mansion, Parade Route, Streetcar",4271460,Christian,Unknown,29.93372,-90.08084,Entire home/apt,1466.42,30.0,0,Unknown,0.0,179,New Orleans,Other,Luxury ($250+),Medium (91-180 days),No Reviews,5,Professional (4+ listings),5,5
1240906132237947855,Comfortable & Restored St Roch Home,20770679,Arianna,Unknown,29.97417,-90.05142,Entire home/apt,126.33,3.0,48,2026-05-24,2.32,256,New Orleans,Other,Mid-Range ($100-150),High (181-270 days),Regular,1,Casual (1 listing),1,1
1241361233093738708,Jazzfest- New Bayou St John Designer Cottage,12990303,Jen,Unknown,29.9749538809722,-90.08647838079636,Entire home/apt,115.8,30.0,0,Unknown,0.0,268,New Orleans,Other,Mid-Range ($100-150),High (181-270 days),No Reviews,1,Casual (1 listing),1,1
1241530467929160060,"Charming, convenient and fun!",144478859,Melissa,Unknown,29.92612,-90.08138,Entire home/apt,128.32,30.0,0,Unknown,0.0,365,New Orleans,Other,Mid-Range ($100-150),Always Available (271-365),No Reviews,1,Casual (1 listing),1,1
1242185435088821992,Charming Mid-City Retreat!,651153995,Ashley,Unknown,29.97186,-90.10112,Entire home/apt,254.42,30.0,0,Unknown,0.0,364,New Orleans,Other,Luxury ($250+),Always Available (271-365),No Reviews,2,Growing (2-3 listings),2,2
1242188733497251746,Garden Vieux Nola,11920556,Hailey,Unknown,30.000639060461,-90.1107268166,Entire home/apt,200.0,2.0,10,2026-05-25,2.46,193,New Orleans,Other,Premium ($150-250),High (181-270 days),Regular,1,Casual (1 listing),1,1
1242477461588586616,Comfort Meets Convenience Home,651219290,Genea,Unknown,29.93821,-90.04501,Entire home/apt,98.54,30.0,0,Unknown,0.0,364,New Orleans,Other,Economy ($50-100),Always Available (271-365),No Reviews,1,Casual (1 listing),1,1
1244344611757612044,The Frida Hideout | 5BDs | Parking | Patio | Grill,545384128,Max,Unknown,29.98608,-90.06321,Entire home/apt,253.0,1.0,7,2026-05-17,0.41,357,New Orleans,Other,Luxury ($250+),Always Available (271-365),Occasional,1,Casual (1 listing),1,1
1246346164973458046,Downtown St Charles Convention Center 3BD Condo,309613461,Michelle,Unknown,29.9426,-90.07273,Entire home/apt,186.5,2.0,9,2026-05-17,0.56,19,New Orleans,Other,Premium ($150-250),Low (0-90 days),Occasional,4,Professional (4+ listings),4,4
1247337578102821189,Upscale 4BR Uptown Home | Steps to Magazine St,454425442,Adam,Unknown,29.92006,-90.08533,Entire home/apt,324.0,1.0,57,2026-06-05,3.14,94,New Orleans,Other,Luxury ($250+),Medium (91-180 days),Highly Active,47,Professional (4+ listings),47,47
